Link,GName,Structure,Description
https://go.drugbank.com/drugs/DB00862,Vardenafil,https://go.drugbank.com/structures/DB00862/image.svg,A phosphodiesterase 5 inhibitor used to treat erectile dysfunction.
https://go.drugbank.com/drugs/DB01273,Varenicline,https://go.drugbank.com/structures/DB01273/image.svg,A partial agonist at nicotinic acetylcholine receptors used as an aid in smoking cessation.
https://go.drugbank.com/drugs/DB00067,Vasopressin,https://go.drugbank.com/structures/DB00067/image.svg,A peptide hormone used to increase blood pressure in patients with vasodilatory shock who are resistant to fluid and catecholamine therapy.
https://go.drugbank.com/drugs/DB01339,Vecuronium,https://go.drugbank.com/structures/DB01339/image.svg,A nondepolarizing neuromuscular blocking agent used to relax muscles or as an adjunct in general anesthesia during surgical procedures.
https://go.drugbank.com/drugs/DB11613,Velpatasvir,https://go.drugbank.com/structures/DB11613/image.svg,A NS5A inhibitor used to treat chronic hepatitis C infections in patients without cirrhosis or with compensated cirrhosis.
https://go.drugbank.com/drugs/DB08881,Vemurafenib,https://go.drugbank.com/structures/DB08881/image.svg,"A kinase inhibitor used to treat patients with Erdheim-Chester Disease who have the BRAF V600 mutation, and melanoma in patients who have the BRAF V600E mutation."
https://go.drugbank.com/drugs/DB11581,Venetoclax,https://go.drugbank.com/structures/DB11581/image.svg,"A BCL-2 inhibitor used to treat chronic lymphocytic leukemia, small lymphocytic lymphoma, or acute myeloid leukemia."
https://go.drugbank.com/drugs/DB00285,Venlafaxine,https://go.drugbank.com/structures/DB00285/image.svg,"A selective serotonin and norepinephrine reuptake inhibitor (SNRI) used for the treatment of major depression, generalized or social anxiety disorder, and panic disorder."
https://go.drugbank.com/drugs/DB00661,Verapamil,https://go.drugbank.com/structures/DB00661/image.svg,"A non-dihydropyridine calcium channel blocker used in the treatment of angina, arrhythmia, and hypertension."
https://go.drugbank.com/drugs/DB15456,Vericiguat,https://go.drugbank.com/structures/DB15456/image.svg,A soluble guanylate cyclase stimulator used to reduce heart failure-related hospitalization and cardiovascular death in patients with chronic systolic heart failure.
https://go.drugbank.com/drugs/DB06217,Vernakalant,https://go.drugbank.com/structures/DB06217/image.svg,An antiarrhythmic medication used to treat patients with atrial fibrillation.
https://go.drugbank.com/drugs/DB00460,Verteporfin,https://go.drugbank.com/structures/DB00460/image.svg,"A benzoporphyrin derivative used to treat pathological myopia, ocular histoplasmosis, and choroidal neovascularization in macular degeneration."
https://go.drugbank.com/drugs/DB14895,Vibegron,https://go.drugbank.com/structures/DB14895/image.svg,"A beta-3 adrenergic agonist the treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and urinary frequency in adults."
https://go.drugbank.com/drugs/DB00194,Vidarabine,https://go.drugbank.com/structures/DB00194/image.svg,An antiviral agent used to treat various viral infections.
https://go.drugbank.com/drugs/DB01080,Vigabatrin,https://go.drugbank.com/structures/DB01080/image.svg,An irreversible GABA transaminase inhibitor used as an adjunct therapy to treat refractory complex partial seizures in patients ≥2 years unresponsive to alternatives. May also be used as monotherapy to treat infantile spasms in infants 1 month to 2 years.
https://go.drugbank.com/drugs/DB09082,Vilanterol,https://go.drugbank.com/structures/DB09082/image.svg,"A long-acting beta2-adrenergic agonist used in combination with other bronchodilators for the management of chronic obstructive pulmonary disease (COPD), including chronic bronchitis and/or emphysema."
https://go.drugbank.com/drugs/DB06684,Vilazodone,https://go.drugbank.com/structures/DB06684/image.svg,An antidepressant agent used for the treatment of major depressive disorder that targets the 5-HT transporter and 5-HT1A receptors.
https://go.drugbank.com/drugs/DB04876,Vildagliptin,https://go.drugbank.com/structures/DB04876/image.svg,A once-daily dipeptidyl peptidase 4 (DPP-4) inhibitor used in the management of type 2 diabetes mellitus.
https://go.drugbank.com/drugs/DB09185,Viloxazine,https://go.drugbank.com/structures/DB09185/image.svg,A selective norepinephrine reuptake inhibitor indicated for the treatment of Attention Deficit Hyperactivity Disorder (ADHD) in adults in children.
https://go.drugbank.com/drugs/DB00570,Vinblastine,https://go.drugbank.com/structures/DB00570/image.svg,"A vinca alkaloid used to treat breast cancer, testicular cancer, neuroblastoma, Hodgkin's and non-Hodgkins lymphoma, mycosis fungoides, histiocytosis, and Kaposi's sarcoma."
https://go.drugbank.com/drugs/DB00541,Vincristine,https://go.drugbank.com/structures/DB00541/image.svg,"A vinca alkaloid used to treat acute leukemia, malignant lymphoma, Hodgkin's disease, acute erythraemia, and acute panmyelosis."
https://go.drugbank.com/drugs/DB00309,Vindesine,https://go.drugbank.com/structures/DB00309/image.svg,"A vinca alkaloid derived from vinblastine used for various types of malignancies, but mainly acute lymphocytic leukemia (ALL)."
https://go.drugbank.com/drugs/DB11641,Vinflunine,https://go.drugbank.com/structures/DB11641/image.svg,A vinca alkaloid used to treat advanced or metastatic transitional cell carcinoma of the urothelial tract after a platinum containing treatment has failed.
https://go.drugbank.com/drugs/DB00361,Vinorelbine,https://go.drugbank.com/structures/DB00361/image.svg,A vinca alkaloid used in the treatment of metastatic non-small cell lung carcinoma (NSLC) and in conjunction with other drugs in locally advanced NSCLC.
https://go.drugbank.com/drugs/DB06827,Viomycin,https://go.drugbank.com/structures/DB06827/image.svg,Viomycin is an essential component in the drug cocktail currently used to fight infections of Mycobacterium tuberculosis.
https://go.drugbank.com/drugs/DB08828,Vismodegib,https://go.drugbank.com/structures/DB08828/image.svg,A hedgehog pathway inhibitor used to treat patients with locally advanced or metastatic basal cell carcinoma.
https://go.drugbank.com/drugs/DB00162,Vitamin A,https://go.drugbank.com/structures/DB00162/image.svg,A vitamin important for retinal function that is used clinically to correct vitamin A deficiency.
https://go.drugbank.com/drugs/DB11094,Vitamin D,https://go.drugbank.com/structures/DB11094/image.svg,An ingredient found in a variety of supplements and vitamins.
https://go.drugbank.com/drugs/DB00163,Vitamin E,https://go.drugbank.com/structures/DB00163/image.svg,An antioxidant vitamin used in many skin creams and multivitamin preparations.
https://go.drugbank.com/drugs/DB11693,Voclosporin,https://go.drugbank.com/structures/DB11693/image.svg,A calcineurin inhibitor for the treatment of lupus nephritis (LN) in patients diagnosed with systemic lupus erythematosus (SLE).
https://go.drugbank.com/drugs/DB11739,Vonoprazan,https://go.drugbank.com/structures/DB11739/image.svg,A potassium-competitive acid blocker used in the treatment of acid-related disorders and as an adjunct to Helicobacter pylori eradication.
https://go.drugbank.com/drugs/DB09030,Vorapaxar,https://go.drugbank.com/structures/DB09030/image.svg,A platelet aggregation inhibitor used to reduce thrombotic cardiovascular events in patients with a history of myocardial infarction (MI) or peripheral arterial disease (PAD).
https://go.drugbank.com/drugs/DB00582,Voriconazole,https://go.drugbank.com/structures/DB00582/image.svg,A triazole compound used to treat fungal infections.
https://go.drugbank.com/drugs/DB02546,Vorinostat,https://go.drugbank.com/structures/DB02546/image.svg,"A histone deacetylase (HDAC) inhibitor used for the treatment of cutaneous manifestations in patients with progressive, persistent, or recurrent cutaneous T- cell lymphoma (CTCL) following prior systemic therapies."
https://go.drugbank.com/drugs/DB09068,Vortioxetine,https://go.drugbank.com/structures/DB09068/image.svg,A serotonin modulating antidepressant indicated for the treatment of major depressive disorder (MDD).
https://go.drugbank.com/drugs/DB14975,Voxelotor,https://go.drugbank.com/structures/DB14975/image.svg,"A drug used to inhibit the polymerization of hemoglobin S, preventing the painful and sometimes lethal vaso-occlusive crises associated with sickle cell disease."
https://go.drugbank.com/drugs/DB12026,Voxilaprevir,https://go.drugbank.com/structures/DB12026/image.svg,A nonstructural protein 3 and 4a protease inhibitor used to treat Hepatitis C infections.
https://go.drugbank.com/drugs/DB00682,Warfarin,https://go.drugbank.com/structures/DB00682/image.svg,"A vitamin K antagonist used to treat venous thromboembolism, pulmonary embolism, thromboembolism with atrial fibrillation, thromboembolism with cardiac valve replacement, and thromboembolic events post myocardial infarction."
https://go.drugbank.com/drugs/DB09145,Water,https://go.drugbank.com/structures/DB09145/image.svg,A naturally-occurring element used as an ingredient and vehicle in various pharmaceutical preparations of water.
https://go.drugbank.com/drugs/DB13781,Xamoterol,https://go.drugbank.com/structures/DB13781/image.svg,Xamoterol is a β1-adrenoceptor partial agonist that has shown to improve systolic and diastolic function in studies with heart failure patients. It modulates the sympathetic control of the heart but...
https://go.drugbank.com/drugs/DB11253,Xanthan gum,https://go.drugbank.com/structures/DB11253/image.svg,"Xanthan gum is a polysaccharide gum derived from* Xanthomonas campestris* by a pure-culture fermentation process and purified by recovery with isopropyl alcohol. The major constituents include D-glucose, D-mannose, and D-glucuronic..."
https://go.drugbank.com/drugs/DB09092,Xanthinol,https://go.drugbank.com/structures/DB09092/image.svg,A vasodilatory niacin found in diet supplements.
https://go.drugbank.com/drugs/DB09461,Xenon Xe-127,https://go.drugbank.com/structures/DB09461/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB17386,Xenon Xe-129,https://go.drugbank.com/structures/DB17386/image.svg,"As a hyperpolarized contrast agent, it is indicated for use with magnetic resonance imaging (MRI) for evaluation of lung ventilation."
https://go.drugbank.com/drugs/DB09315,Xenon-133,https://go.drugbank.com/structures/DB09315/image.svg,An inhaled radionuclide used to measure lung function and organ blood flow.
https://go.drugbank.com/drugs/DB04898,Ximelagatran,https://go.drugbank.com/structures/DB04898/image.svg,For the treatment of acute deep vein thrombosis.
https://go.drugbank.com/drugs/DB06694,Xylometazoline,https://go.drugbank.com/structures/DB06694/image.svg,A direct-acting alpha-adrenergic agonist used for the symptomatic treatment of nasal congestion and minor inflammation due to allergies or colds.
https://go.drugbank.com/drugs/DB09419,Xylose,https://go.drugbank.com/structures/DB09419/image.svg,The predominant everyday nutritional usage of xylose is as a parent sugar alcohol from which another sugar alcohol - xylitol- can be derived from and used as an extremely common...
https://go.drugbank.com/drugs/DB01392,Yohimbine,https://go.drugbank.com/structures/DB01392/image.svg,An alpha-2-adrenergic blocker and sympatholytic found in supplements used to.
https://go.drugbank.com/drugs/DB13076,Yttrium Y-90,https://go.drugbank.com/structures/DB13076/image.svg,Yttrium 90 has been investigated for the treatment of Colon Cancer and Colorectal Cancer.
https://go.drugbank.com/drugs/DB00549,Zafirlukast,https://go.drugbank.com/structures/DB00549/image.svg,A leukotriene receptor antagonist used for prophylaxis and chronic treatment of asthma.
https://go.drugbank.com/drugs/DB00943,Zalcitabine,https://go.drugbank.com/structures/DB00943/image.svg,A dideoxynucleoside used to treat HIV.
https://go.drugbank.com/drugs/DB00962,Zaleplon,https://go.drugbank.com/structures/DB00962/image.svg,A sedative used for short term treatment of insomnia in adults.
https://go.drugbank.com/drugs/DB00558,Zanamivir,https://go.drugbank.com/structures/DB00558/image.svg,A neuraminidase inhibitor used to treat influenza A and B.
https://go.drugbank.com/drugs/DB15035,Zanubrutinib,https://go.drugbank.com/structures/DB15035/image.svg,"A kinase inhibitor used to treat mantle cell lymphoma, a type of B-cell non-Hodgkin lymphoma, in adults who previously received therapy."
